"date";"MAU";"country"
"2022-10-29";4;"Morocco"
"2022-10-29";1;"Turkmenistan"
"2022-10-29";3;"El_Salvador"
"2022-10-29";1;"Mozambique"
"2022-10-29";7;"Uruguay"
"2022-10-29";1;"Equatorial_Guinea"
"2022-10-29";4;"Oman"
"2022-10-29";1;"Yemen"
"2022-10-29";1;"Finland"
"2022-10-29";5;"Panama"
"2022-10-29";1;"Guyana"
"2022-10-29";1;"Philippines"
"2022-10-29";2;"Honduras"
"2022-10-29";1;"Poland"
"2022-10-30";4;"Brazil"
"2022-10-30";1;"Maldives"
"2022-10-30";1;"Sierra_Leone"
"2022-10-30";7;"Bulgaria"
"2022-10-30";2;"Micronesia"
"2022-10-30";3;"Singapore"
"2022-10-30";3;"Burundi"
"2022-10-30";1;"Mongolia"
"2022-10-30";1;"Solomon_Islands"
"2022-10-30";2;"Dominica"
"2022-10-30";5;"Morocco"
"2022-10-30";1;"Turkmenistan"
"2022-10-30";3;"El_Salvador"
"2022-10-30";1;"Mozambique"
"2022-10-30";7;"Uruguay"
"2022-10-30";1;"Equatorial_Guinea"
"2022-10-30";4;"Oman"
"2022-10-30";1;"Yemen"
"2022-10-30";1;"Finland"
"2022-10-30";5;"Panama"
"2022-10-30";2;"Guyana"
"2022-10-30";1;"Philippines"
"2022-10-30";3;"Honduras"
"2022-10-30";1;"Poland"
"2022-10-30";1;"Kuwait"
"2022-10-30";1;"Sao_Tome_Principe"
"2022-10-30";1;"Laos"
"2022-10-30";2;"Saudi_Arabia"
"2022-10-30";1;"Australia"
"2022-10-30";2;"Lesotho"
"2022-10-30";2;"Senegal"
"2022-10-30";1;"Bosnia_Herzegovina"
"2022-10-30";1;"Libya"
"2022-10-30";5;"Seychelles"
"2022-10-31";1;"Turkmenistan"
"2022-10-31";1;"Equatorial_Guinea"
"2022-10-31";1;"Mozambique"
"2022-10-31";7;"Uruguay"
"2022-10-31";1;"Finland"
"2022-10-31";4;"Oman"
"2022-10-31";1;"Yemen"
"2022-10-31";2;"Guyana"
"2022-10-31";5;"Panama"
"2022-10-31";3;"Honduras"
"2022-10-31";2;"Philippines"
"2022-10-31";1;"Ivory_Coast"
"2022-10-31";1;"Poland"
"2022-10-31";1;"Kuwait"
"2022-10-31";1;"Sao_Tome_Principe"
"2022-10-31";1;"Australia"
"2022-10-31";1;"Laos"
"2022-10-31";2;"Saudi_Arabia"
"2022-10-31";1;"Bosnia_Herzegovina"
"2022-10-31";2;"Lesotho"
"2022-10-31";3;"Senegal"
"2022-10-31";4;"Brazil"
"2022-10-31";1;"Libya"
"2022-10-31";5;"Seychelles"
"2022-10-31";7;"Bulgaria"
"2022-10-31";1;"Maldives"
"2022-10-31";1;"Sierra_Leone"
"2022-10-31";3;"Burundi"
"2022-10-31";2;"Micronesia"
"2022-10-31";3;"Singapore"
"2022-10-31";2;"Dominica"
"2022-10-31";1;"Mongolia"
"2022-10-31";2;"Solomon_Islands"
"2022-10-31";3;"El_Salvador"
"2022-10-31";5;"Morocco"
"2022-11-01";3;"Honduras"
"2022-11-01";2;"Philippines"
"2022-11-01";1;"Ivory_Coast"
"2022-11-01";1;"Poland"
"2022-11-01";1;"Kuwait"
"2022-11-01";1;"Sao_Tome_Principe"
"2022-11-01";1;"Bosnia_Herzegovina"
"2022-11-01";1;"Laos"
"2022-11-01";2;"Saudi_Arabia"
"2022-11-01";5;"Brazil"
"2022-11-01";2;"Lesotho"
"2022-11-01";3;"Senegal"
"2022-11-01";6;"Bulgaria"
"2022-11-01";1;"Libya"
"2022-11-01";5;"Seychelles"
"2022-11-01";3;"Burundi"
"2022-11-01";1;"Maldives"
"2022-11-01";1;"Sierra_Leone"
"2022-11-01";1;"Comoros"
"2022-11-01";2;"Micronesia"
"2022-11-01";3;"Singapore"
"2022-11-01";2;"Dominica"
"2022-11-01";1;"Mongolia"
"2022-11-01";1;"Solomon_Islands"
"2022-11-01";3;"El_Salvador"
"2022-11-01";5;"Morocco"
"2022-11-01";1;"Turkmenistan"
"2022-11-01";1;"Equatorial_Guinea"
"2022-11-01";1;"Mozambique"
"2022-11-01";8;"Uruguay"
"2022-11-01";1;"Finland"
"2022-11-01";4;"Oman"
"2022-11-01";1;"Yemen"
"2022-11-01";2;"Guyana"
"2022-11-01";5;"Panama"
"2022-11-02";5;"Panama"
"2022-11-02";5;"Brazil"
"2022-11-02";2;"Philippines"
"2022-11-02";5;"Bulgaria"
"2022-11-02";1;"Poland"
"2022-11-02";3;"Burundi"
"2022-11-02";1;"Kuwait"
"2022-11-02";1;"Sao_Tome_Principe"
"2022-11-02";1;"Comoros"
"2022-11-02";1;"Laos"
"2022-11-02";1;"Saudi_Arabia"
"2022-11-02";2;"Dominica"
"2022-11-02";2;"Lesotho"
"2022-11-02";3;"Senegal"
"2022-11-02";3;"El_Salvador"
"2022-11-02";1;"Libya"
"2022-11-02";5;"Seychelles"
"2022-11-02";1;"Equatorial_Guinea"
"2022-11-02";2;"Maldives"
"2022-11-02";1;"Sierra_Leone"
"2022-11-02";2;"Finland"
"2022-11-02";2;"Micronesia"
"2022-11-02";3;"Singapore"
"2022-11-02";2;"Guyana"
"2022-11-02";1;"Mongolia"
"2022-11-02";1;"Solomon_Islands"
"2022-11-02";3;"Honduras"
"2022-11-02";5;"Morocco"
"2022-11-02";1;"Turkmenistan"
"2022-11-02";1;"Ivory_Coast"
"2022-11-02";1;"Mozambique"
"2022-11-02";9;"Uruguay"
"2022-11-02";4;"Oman"
"2022-11-02";2;"Yemen"
"2022-11-02";1;"Bosnia_Herzegovina"
"2022-11-03";1;"Australia"
"2022-11-03";1;"Kuwait"
"2022-11-03";1;"Sao_Tome_Principe"
"2022-11-03";1;"Bosnia_Herzegovina"
"2022-11-03";1;"Laos"
"2022-11-03";1;"Saudi_Arabia"
"2022-11-03";5;"Brazil"
"2022-11-03";2;"Lesotho"
"2022-11-03";3;"Senegal"
"2022-11-03";5;"Bulgaria"
"2022-11-03";1;"Libya"
"2022-11-03";5;"Seychelles"
"2022-11-03";3;"Burundi"
"2022-11-03";2;"Maldives"
"2022-11-03";1;"Sierra_Leone"
"2022-11-03";2;"Comoros"
"2022-11-03";2;"Micronesia"
"2022-11-03";3;"Singapore"
"2022-11-03";2;"Dominica"
"2022-11-03";1;"Mongolia"
"2022-11-03";1;"Solomon_Islands"
"2022-11-03";3;"El_Salvador"
"2022-11-03";5;"Morocco"
"2022-11-03";1;"Turkmenistan"
"2022-11-03";1;"Equatorial_Guinea"
"2022-11-03";1;"Mozambique"
"2022-11-03";10;"Uruguay"
"2022-11-03";2;"Finland"
"2022-11-03";4;"Oman"
"2022-11-03";2;"Yemen"
"2022-11-03";2;"Guyana"
"2022-11-03";5;"Panama"
"2022-11-03";3;"Honduras"
"2022-11-03";2;"Philippines"
"2022-11-03";1;"Ivory_Coast"
"2022-11-03";1;"Poland"
"2022-11-04";2;"Lesotho"
"2022-11-04";3;"Senegal"
"2022-11-04";5;"Bulgaria"
"2022-11-04";1;"Libya"
"2022-11-04";5;"Seychelles"
"2022-11-04";3;"Burundi"
"2022-11-04";2;"Maldives"
"2022-11-04";1;"Sierra_Leone"
"2022-11-04";3;"Comoros"
"2022-11-04";2;"Micronesia"
"2022-11-04";3;"Singapore"
"2022-11-04";2;"Dominica"
"2022-11-04";1;"Mongolia"
"2022-11-04";1;"Solomon_Islands"
"2022-11-04";4;"El_Salvador"
"2022-11-04";5;"Morocco"
"2022-11-04";1;"Turkmenistan"
"2022-11-04";1;"Equatorial_Guinea"
"2022-11-04";1;"Mozambique"
"2022-11-04";8;"Uruguay"
"2022-11-04";1;"Finland"
"2022-11-04";4;"Oman"
"2022-11-04";2;"Yemen"
"2022-11-04";2;"Guyana"
"2022-11-04";5;"Panama"
"2022-11-04";2;"Honduras"
"2022-11-04";2;"Philippines"
"2022-11-04";2;"Ivory_Coast"
"2022-11-04";1;"Poland"
"2022-11-04";1;"Australia"
"2022-11-04";1;"Kuwait"
"2022-11-04";1;"Sao_Tome_Principe"
"2022-11-04";1;"Bosnia_Herzegovina"
"2022-11-04";1;"Laos"
"2022-11-04";1;"Saudi_Arabia"
"2022-11-04";6;"Brazil"
"2022-11-05";2;"Dominica"
"2022-11-05";1;"Mongolia"
"2022-11-05";1;"Solomon_Islands"
"2022-11-05";4;"El_Salvador"
"2022-11-05";5;"Morocco"
"2022-11-05";1;"Turkmenistan"
"2022-11-05";1;"Equatorial_Guinea"
"2022-11-05";1;"Mozambique"
"2022-11-05";8;"Uruguay"
"2022-11-05";1;"Finland"
"2022-11-05";4;"Oman"
"2022-11-05";2;"Yemen"
"2022-11-05";2;"Guyana"
"2022-11-05";4;"Panama"
"2022-11-05";2;"Honduras"
"2022-11-05";1;"Philippines"
"2022-11-05";3;"Ivory_Coast"
"2022-11-05";1;"Poland"
"2022-11-05";1;"Kuwait"
"2022-11-05";1;"Sao_Tome_Principe"
"2022-11-05";1;"Australia"
"2022-11-05";1;"Laos"
"2022-11-05";1;"Saudi_Arabia"
"2022-11-05";6;"Brazil"
"2022-11-05";2;"Lesotho"
"2022-11-05";3;"Senegal"
"2022-11-05";5;"Bulgaria"
"2022-11-05";1;"Libya"
"2022-11-05";5;"Seychelles"
"2022-11-05";3;"Burundi"
"2022-11-05";2;"Maldives"
"2022-11-05";1;"Sierra_Leone"
"2022-11-05";3;"Comoros"
"2022-11-05";2;"Micronesia"
"2022-11-05";3;"Singapore"
"2022-11-06";1;"Finland"
"2022-11-06";1;"Mozambique"
"2022-11-06";8;"Uruguay"
"2022-11-06";1;"Grenada"
"2022-11-06";3;"Oman"
"2022-11-06";1;"Yemen"
"2022-11-06";2;"Guyana"
"2022-11-06";4;"Panama"
"2022-11-06";2;"Honduras"
"2022-11-06";1;"Philippines"
"2022-11-06";3;"Ivory_Coast"
"2022-11-06";1;"Poland"
"2022-11-06";2;"Australia"
"2022-11-06";1;"Kuwait"
"2022-11-06";1;"Sao_Tome_Principe"
"2022-11-06";6;"Brazil"
"2022-11-06";1;"Laos"
"2022-11-06";1;"Saudi_Arabia"
"2022-11-06";5;"Bulgaria"
"2022-11-06";2;"Lesotho"
"2022-11-06";3;"Senegal"
"2022-11-06";3;"Burundi"
"2022-11-06";1;"Libya"
"2022-11-06";6;"Seychelles"
"2022-11-06";3;"Comoros"
"2022-11-06";2;"Maldives"
"2022-11-06";1;"Sierra_Leone"
"2022-11-06";1;"Dominica"
"2022-11-06";3;"Micronesia"
"2022-11-06";3;"Singapore"
"2022-11-06";3;"El_Salvador"
"2022-11-06";1;"Mongolia"
"2022-11-06";1;"Solomon_Islands"
"2022-11-06";1;"Equatorial_Guinea"
"2022-11-06";5;"Morocco"
"2022-11-06";1;"Turkmenistan"
"2022-11-07";2;"Honduras"
"2022-11-07";1;"Philippines"
"2022-11-07";4;"Ivory_Coast"
"2022-11-07";1;"Poland"
"2022-11-07";3;"Australia"
"2022-11-07";1;"Kuwait"
"2022-11-07";1;"Sao_Tome_Principe"
"2022-11-07";6;"Brazil"
"2022-11-07";1;"Laos"
"2022-11-07";1;"Saudi_Arabia"
"2022-11-07";5;"Bulgaria"
"2022-11-07";2;"Lesotho"
"2022-11-07";3;"Senegal"
"2022-11-07";2;"Burundi"
"2022-11-07";1;"Libya"
"2022-11-07";5;"Seychelles"
"2022-11-07";3;"Comoros"
"2022-11-07";3;"Maldives"
"2022-11-07";1;"Sierra_Leone"
"2022-11-07";1;"Dominica"
"2022-11-07";3;"Micronesia"
"2022-11-07";3;"Singapore"
"2022-11-07";3;"El_Salvador"
"2022-11-07";1;"Mongolia"
"2022-11-07";1;"Solomon_Islands"
"2022-11-07";1;"Equatorial_Guinea"
"2022-11-07";4;"Morocco"
"2022-11-07";1;"Turkmenistan"
"2022-11-07";1;"Finland"
"2022-11-07";1;"Mozambique"
"2022-11-07";8;"Uruguay"
"2022-11-07";1;"Grenada"
"2022-11-07";3;"Oman"
"2022-11-07";1;"Yemen"
"2022-11-07";2;"Guyana"
"2022-11-07";4;"Panama"
"2022-11-08";3;"Australia"
"2022-11-08";1;"Kuwait"
"2022-11-08";1;"Sao_Tome_Principe"
"2022-11-08";6;"Brazil"
"2022-11-08";1;"Laos"
"2022-11-08";1;"Saudi_Arabia"
"2022-11-08";5;"Bulgaria"
"2022-11-08";3;"Lesotho"
"2022-11-08";3;"Senegal"
"2022-11-08";2;"Burundi"
"2022-11-08";1;"Libya"
"2022-11-08";3;"Seychelles"
"2022-11-08";3;"Comoros"
"2022-11-08";3;"Maldives"
"2022-11-08";1;"Sierra_Leone"
"2022-11-08";1;"Dominica"
"2022-11-08";3;"Micronesia"
"2022-11-08";3;"Singapore"
"2022-11-08";3;"El_Salvador"
"2022-11-08";1;"Mongolia"
"2022-11-08";1;"Solomon_Islands"
"2022-11-08";1;"Equatorial_Guinea"
"2022-11-08";4;"Morocco"
"2022-11-08";1;"Turkmenistan"
"2022-11-08";1;"Finland"
"2022-11-08";1;"Mozambique"
"2022-11-08";8;"Uruguay"
"2022-11-08";1;"Grenada"
"2022-11-08";3;"Oman"
"2022-11-08";1;"Yemen"
"2022-11-08";2;"Guyana"
"2022-11-08";5;"Panama"
"2022-11-08";2;"Honduras"
"2022-11-08";2;"Philippines"
"2022-11-08";4;"Ivory_Coast"
"2022-11-08";1;"Poland"
"2022-11-09";3;"Seychelles"
"2022-11-09";2;"Burundi"
"2022-11-09";1;"Libya"
"2022-11-09";1;"Sierra_Leone"
"2022-11-09";3;"Comoros"
"2022-11-09";3;"Maldives"
"2022-11-09";4;"Singapore"
"2022-11-09";1;"Dominica"
"2022-11-09";3;"Micronesia"
"2022-11-09";1;"Solomon_Islands"
"2022-11-09";4;"El_Salvador"
"2022-11-09";1;"Mongolia"
"2022-11-09";1;"Turkmenistan"
"2022-11-09";1;"Equatorial_Guinea"
"2022-11-09";4;"Morocco"
"2022-11-09";8;"Uruguay"
"2022-11-09";1;"Finland"
"2022-11-09";1;"Mozambique"
"2022-11-09";1;"Yemen"
"2022-11-09";1;"Grenada"
"2022-11-09";3;"Oman"
"2022-11-09";2;"Guyana"
"2022-11-09";5;"Panama"
"2022-11-09";2;"Honduras"
"2022-11-09";2;"Philippines"
"2022-11-09";4;"Ivory_Coast"
"2022-11-09";1;"Sao_Tome_Principe"
"2022-11-09";3;"Australia"
"2022-11-09";1;"Kuwait"
"2022-11-09";1;"Saudi_Arabia"
"2022-11-09";6;"Brazil"
"2022-11-09";1;"Laos"
"2022-11-09";3;"Senegal"
"2022-11-09";5;"Bulgaria"
"2022-11-09";3;"Lesotho"
"2022-11-10";4;"El_Salvador"
"2022-11-10";1;"Mongolia"
"2022-11-10";8;"Uruguay"
"2022-11-10";1;"Equatorial_Guinea"
"2022-11-10";4;"Morocco"
"2022-11-10";1;"Yemen"
"2022-11-10";1;"Finland"
"2022-11-10";1;"Mozambique"
"2022-11-10";1;"Grenada"
"2022-11-10";3;"Oman"
"2022-11-10";2;"Guyana"
"2022-11-10";5;"Panama"
"2022-11-10";2;"Honduras"
"2022-11-10";2;"Philippines"
"2022-11-10";4;"Ivory_Coast"
"2022-11-10";1;"Sao_Tome_Principe"
"2022-11-10";3;"Australia"
"2022-11-10";1;"Kuwait"
"2022-11-10";3;"Senegal"
"2022-11-10";6;"Brazil"
"2022-11-10";1;"Laos"
"2022-11-10";3;"Seychelles"
"2022-11-10";5;"Bulgaria"
"2022-11-10";4;"Lesotho"
"2022-11-10";1;"Sierra_Leone"
"2022-11-10";2;"Burundi"
"2022-11-10";1;"Libya"
"2022-11-10";4;"Singapore"
"2022-11-10";3;"Comoros"
"2022-11-10";4;"Maldives"
"2022-11-10";1;"Solomon_Islands"
"2022-11-10";1;"Dominica"
"2022-11-10";3;"Micronesia"
"2022-11-10";1;"Turkmenistan"
"2022-11-11";5;"Panama"
"2022-11-11";2;"Honduras"
"2022-11-11";3;"Philippines"
"2022-11-11";4;"Ivory_Coast"
"2022-11-11";1;"Sao_Tome_Principe"
"2022-11-11";3;"Australia"
"2022-11-11";1;"Kuwait"
"2022-11-11";3;"Senegal"
"2022-11-11";6;"Brazil"
"2022-11-11";1;"Laos"
"2022-11-11";3;"Seychelles"
"2022-11-11";5;"Bulgaria"
"2022-11-11";4;"Lesotho"
"2022-11-11";1;"Sierra_Leone"
"2022-11-11";2;"Burundi"
"2022-11-11";1;"Libya"
"2022-11-11";4;"Singapore"
"2022-11-11";3;"Comoros"
"2022-11-11";4;"Maldives"
"2022-11-11";1;"Solomon_Islands"
"2022-11-11";1;"Dominica"
"2022-11-11";3;"Micronesia"
"2022-11-11";1;"Turkmenistan"
"2022-11-11";4;"El_Salvador"
"2022-11-11";1;"Mongolia"
"2022-11-11";8;"Uruguay"
"2022-11-11";1;"Equatorial_Guinea"
"2022-11-11";4;"Morocco"
"2022-11-11";1;"Yemen"
"2022-11-11";1;"Finland"
"2022-11-11";1;"Mozambique"
"2022-11-11";1;"Grenada"
"2022-11-11";2;"Oman"
"2022-11-11";2;"Guyana"
"2022-11-12";5;"Bulgaria"
"2022-11-12";3;"Lesotho"
"2022-11-12";1;"Sierra_Leone"
"2022-11-12";2;"Burundi"
"2022-11-12";1;"Libya"
"2022-11-12";4;"Singapore"
"2022-11-12";3;"Comoros"
"2022-11-12";4;"Maldives"
"2022-11-12";1;"Solomon_Islands"
"2022-11-12";1;"Dominica"
"2022-11-12";3;"Micronesia"
"2022-11-12";1;"Turkmenistan"
"2022-11-12";5;"El_Salvador"
"2022-11-12";1;"Mongolia"
"2022-11-12";8;"Uruguay"
"2022-11-12";1;"Equatorial_Guinea"
"2022-11-12";4;"Morocco"
"2022-11-12";1;"Yemen"
"2022-11-12";1;"Finland"
"2022-11-12";1;"Mozambique"
"2022-11-12";1;"Grenada"
"2022-11-12";3;"Oman"
"2022-11-12";2;"Guyana"
"2022-11-12";5;"Panama"
"2022-11-12";2;"Honduras"
"2022-11-12";3;"Philippines"
"2022-11-12";4;"Ivory_Coast"
"2022-11-12";1;"Sao_Tome_Principe"
"2022-11-12";3;"Australia"
"2022-11-12";1;"Kuwait"
"2022-11-12";3;"Senegal"
"2022-11-12";7;"Brazil"
"2022-11-12";1;"Laos"
"2022-11-12";3;"Seychelles"
"2022-11-13";1;"Mongolia"
"2022-11-13";8;"Uruguay"
"2022-11-13";1;"Equatorial_Guinea"
"2022-11-13";4;"Morocco"
"2022-11-13";1;"Yemen"
"2022-11-13";1;"Finland"
"2022-11-13";1;"Mozambique"
"2022-11-13";1;"Grenada"
"2022-11-13";3;"Oman"
"2022-11-13";2;"Guyana"
"2022-11-13";4;"Panama"
"2022-11-13";2;"Honduras"
"2022-11-13";3;"Philippines"
"2022-11-13";4;"Ivory_Coast"
"2022-11-13";1;"Sao_Tome_Principe"
"2022-11-13";4;"Australia"
"2022-11-13";1;"Kuwait"
"2022-11-13";4;"Senegal"
"2022-11-13";7;"Brazil"
"2022-11-13";1;"Laos"
"2022-11-13";4;"Seychelles"
"2022-11-13";3;"Bulgaria"
"2022-11-13";4;"Lesotho"
"2022-11-13";1;"Sierra_Leone"
"2022-11-13";2;"Burundi"
"2022-11-13";1;"Libya"
"2022-11-13";4;"Singapore"
"2022-11-13";3;"Comoros"
"2022-11-13";4;"Maldives"
"2022-11-13";1;"Solomon_Islands"
"2022-11-13";1;"Dominica"
"2022-11-13";3;"Micronesia"
"2022-11-13";1;"Turkmenistan"
"2022-11-13";5;"El_Salvador"
"2022-11-14";2;"Honduras"
"2022-11-14";3;"Philippines"
"2022-11-14";4;"Ivory_Coast"
"2022-11-14";1;"Sao_Tome_Principe"
"2022-11-14";4;"Australia"
"2022-11-14";1;"Kuwait"
"2022-11-14";3;"Senegal"
"2022-11-14";7;"Brazil"
"2022-11-14";1;"Laos"
"2022-11-14";4;"Seychelles"
"2022-11-14";3;"Bulgaria"
"2022-11-14";4;"Lesotho"
"2022-11-14";1;"Sierra_Leone"
"2022-11-14";2;"Burundi"
"2022-11-14";1;"Libya"
"2022-11-14";3;"Singapore"
"2022-11-14";3;"Comoros"
"2022-11-14";4;"Maldives"
"2022-11-14";1;"Solomon_Islands"
"2022-11-14";1;"Dominica"
"2022-11-14";3;"Micronesia"
"2022-11-14";1;"Turkmenistan"
"2022-11-14";5;"El_Salvador"
"2022-11-14";1;"Mongolia"
"2022-11-14";8;"Uruguay"
"2022-11-14";1;"Equatorial_Guinea"
"2022-11-14";4;"Morocco"
"2022-11-14";1;"Yemen"
"2022-11-14";1;"Finland"
"2022-11-14";1;"Mozambique"
"2022-11-14";1;"Grenada"
"2022-11-14";3;"Oman"
"2022-11-14";2;"Guyana"
"2022-11-14";4;"Panama"
"2022-11-15";5;"Lesotho"
"2022-11-15";3;"Burundi"
"2022-11-15";4;"Seychelles"
"2022-11-15";1;"Libya"
"2022-11-15";3;"Comoros"
"2022-11-15";1;"Sierra_Leone"
"2022-11-15";4;"Maldives"
"2022-11-15";2;"Dominica"
"2022-11-15";3;"Singapore"
"2022-11-15";3;"Micronesia"
"2022-11-15";5;"El_Salvador"
"2022-11-15";1;"Solomon_Islands"
"2022-11-15";1;"Mongolia"
"2022-11-15";1;"Equatorial_Guinea"
"2022-11-15";1;"Turkmenistan"
"2022-11-15";4;"Morocco"
"2022-11-15";8;"Uruguay"
"2022-11-15";1;"Finland"
"2022-11-15";1;"Mozambique"
"2022-11-15";1;"Yemen"
"2022-11-15";1;"Grenada"
"2022-11-15";2;"Oman"
"2022-11-15";2;"Guyana"
"2022-11-15";4;"Panama"
"2022-11-15";2;"Honduras"
"2022-11-15";3;"Philippines"
"2022-11-15";4;"Ivory_Coast"
"2022-11-15";4;"Australia"
"2022-11-15";1;"Kuwait"
"2022-11-15";7;"Brazil"
"2022-11-15";1;"Sao_Tome_Principe"
"2022-11-15";1;"Laos"
"2022-11-15";3;"Bulgaria"
"2022-11-15";3;"Senegal"
"2022-11-16";3;"Dominica"
"2022-11-16";1;"Mongolia"
"2022-11-16";1;"Turkmenistan"
"2022-11-16";5;"El_Salvador"
"2022-11-16";4;"Morocco"
"2022-11-16";8;"Uruguay"
"2022-11-16";1;"Equatorial_Guinea"
"2022-11-16";1;"Mozambique"
"2022-11-16";1;"Yemen"
"2022-11-16";2;"Finland"
"2022-11-16";1;"Namibia"
"2022-11-16";1;"Grenada"
"2022-11-16";2;"Oman"
"2022-11-16";2;"Guyana"
"2022-11-16";4;"Panama"
"2022-11-16";1;"Honduras"
"2022-11-16";3;"Philippines"
"2022-11-16";4;"Ivory_Coast"
"2022-11-16";1;"Sao_Tome_Principe"
"2022-11-16";4;"Australia"
"2022-11-16";1;"Laos"
"2022-11-16";3;"Senegal"
"2022-11-16";7;"Brazil"
"2022-11-16";5;"Lesotho"
"2022-11-16";3;"Seychelles"
"2022-11-16";3;"Bulgaria"
"2022-11-16";1;"Libya"
"2022-11-16";1;"Sierra_Leone"
"2022-11-16";3;"Burundi"
"2022-11-16";4;"Maldives"
"2022-11-16";3;"Singapore"
"2022-11-16";3;"Comoros"
"2022-11-16";3;"Micronesia"
"2022-11-16";1;"Solomon_Islands"
"2022-11-17";2;"Guyana"
"2022-11-17";4;"Panama"
"2022-11-17";1;"Honduras"
"2022-11-17";3;"Philippines"
"2022-11-17";4;"Ivory_Coast"
"2022-11-17";3;"Senegal"
"2022-11-17";5;"Australia"
"2022-11-17";1;"Laos"
"2022-11-17";3;"Seychelles"
"2022-11-17";7;"Brazil"
"2022-11-17";5;"Lesotho"
"2022-11-17";1;"Sierra_Leone"
"2022-11-17";3;"Bulgaria"
"2022-11-17";2;"Libya"
"2022-11-17";3;"Singapore"
"2022-11-17";3;"Burundi"
"2022-11-17";4;"Maldives"
"2022-11-17";1;"Solomon_Islands"
"2022-11-17";3;"Comoros"
"2022-11-17";3;"Micronesia"
"2022-11-17";1;"Turkmenistan"
"2022-11-17";3;"Dominica"
"2022-11-17";1;"Mongolia"
"2022-11-17";8;"Uruguay"
"2022-11-17";5;"El_Salvador"
"2022-11-17";4;"Morocco"
"2022-11-17";1;"Yemen"
"2022-11-17";1;"Equatorial_Guinea"
"2022-11-17";1;"Mozambique"
"2022-11-17";2;"Finland"
"2022-11-17";1;"Namibia"
"2022-11-17";1;"Grenada"
"2022-11-17";2;"Oman"
"2022-11-18";2;"Bulgaria"
"2022-11-18";2;"Libya"
"2022-11-18";3;"Singapore"
"2022-11-18";4;"Burundi"
"2022-11-18";4;"Maldives"
"2022-11-18";1;"Solomon_Islands"
"2022-11-18";3;"Comoros"
"2022-11-18";3;"Micronesia"
"2022-11-18";1;"Turkmenistan"
"2022-11-18";3;"Dominica"
"2022-11-18";1;"Mongolia"
"2022-11-18";7;"Uruguay"
"2022-11-18";5;"El_Salvador"
"2022-11-18";5;"Morocco"
"2022-11-18";1;"Yemen"
"2022-11-18";1;"Equatorial_Guinea"
"2022-11-18";1;"Mozambique"
"2022-11-18";2;"Finland"
"2022-11-18";1;"Namibia"
"2022-11-18";1;"Grenada"
"2022-11-18";2;"Oman"
"2022-11-18";1;"Guyana"
"2022-11-18";4;"Panama"
"2022-11-18";1;"Honduras"
"2022-11-18";3;"Philippines"
"2022-11-18";4;"Ivory_Coast"
"2022-11-18";3;"Senegal"
"2022-11-18";5;"Australia"
"2022-11-18";1;"Laos"
"2022-11-18";3;"Seychelles"
"2022-11-18";8;"Brazil"
"2022-11-18";4;"Lesotho"
"2022-11-18";1;"Sierra_Leone"
"2022-11-19";2;"Finland"
"2022-11-19";1;"Namibia"
"2022-11-19";1;"Grenada"
"2022-11-19";2;"Oman"
"2022-11-19";1;"Guyana"
"2022-11-19";4;"Panama"
"2022-11-19";1;"Honduras"
"2022-11-19";3;"Philippines"
"2022-11-19";4;"Ivory_Coast"
"2022-11-19";3;"Senegal"
"2022-11-19";5;"Australia"
"2022-11-19";1;"Laos"
"2022-11-19";3;"Seychelles"
"2022-11-19";6;"Brazil"
"2022-11-19";4;"Lesotho"
"2022-11-19";1;"Sierra_Leone"
"2022-11-19";2;"Bulgaria"
"2022-11-19";2;"Libya"
"2022-11-19";3;"Singapore"
"2022-11-19";4;"Burundi"
"2022-11-19";4;"Maldives"
"2022-11-19";1;"Solomon_Islands"
"2022-11-19";3;"Comoros"
"2022-11-19";2;"Micronesia"
"2022-11-19";1;"Turkmenistan"
"2022-11-19";4;"Dominica"
"2022-11-19";2;"Mongolia"
"2022-11-19";8;"Uruguay"
"2022-11-19";4;"El_Salvador"
"2022-11-19";5;"Morocco"
"2022-11-19";1;"Yemen"
"2022-11-19";1;"Equatorial_Guinea"
"2022-11-19";1;"Mozambique"
"2022-11-20";5;"Australia"
"2022-11-20";1;"Laos"
"2022-11-20";3;"Seychelles"
"2022-11-20";6;"Brazil"
"2022-11-20";4;"Lesotho"
"2022-11-20";1;"Sierra_Leone"
"2022-11-20";2;"Bulgaria"
"2022-11-20";2;"Libya"
"2022-11-20";2;"Singapore"
"2022-11-20";5;"Burundi"
"2022-11-20";4;"Maldives"
"2022-11-20";1;"Solomon_Islands"
"2022-11-20";3;"Comoros"
"2022-11-20";2;"Micronesia"
"2022-11-20";1;"Turkmenistan"
"2022-11-20";4;"Dominica"
"2022-11-20";2;"Mongolia"
"2022-11-20";7;"Uruguay"
"2022-11-20";4;"El_Salvador"
"2022-11-20";4;"Morocco"
"2022-11-20";1;"Yemen"
"2022-11-20";1;"Equatorial_Guinea"
"2022-11-20";1;"Mozambique"
"2022-11-20";2;"Finland"
"2022-11-20";1;"Namibia"
"2022-11-20";1;"Grenada"
"2022-11-20";2;"Oman"
"2022-11-20";1;"Guyana"
"2022-11-20";4;"Panama"
"2022-11-20";1;"Honduras"
"2022-11-20";3;"Philippines"
"2022-11-20";4;"Ivory_Coast"
"2022-11-20";3;"Senegal"
"2022-11-21";7;"Uruguay"
"2022-11-21";4;"El_Salvador"
"2022-11-21";4;"Morocco"
